id,song_name,artist_name,popularity,release_date,genres,danceability,energy,valence,tempo,loudness,duration_ms,key,mode
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,81,2019-03-29,"art pop, pop",0.701,0.425,0.562,135.128,-10.965,194088,7,1
46lvmzK8wxAy66tjzXXSh0,Tal Vez,Paulo Londra,60,2019-04-03,"argentine hip hop, trap argentino, trap latino, urbano latino",0.849,0.655,0.76,161.966,-2.899,264483,8,1
1c0hsvHLELX6y8qymnpLKL,Soltera (Remix),Lunay,66,2019-05-10,"reggaeton, reggaeton flow, trap latino, urbano latino",0.795,0.783,0.799,92.01,-4.271,266087,5,1
2huX4MIVEWQtzCpu6B05SV,No Te Preocupes por Mi,Leiva,0,2018-12-14,"cantautor, latin arena pop, spanish indie pop, spanish pop, spanish rock",0.313,0.608,0.341,151.872,-5.746,228326,7,1
1mlGScrDQqHqmhdIqE8MmA,Besos En Guerra,Morat,76,2018-10-25,"colombian pop, latin viral pop",0.691,0.973,0.783,143.961,-3.586,231533,2,1
04u9U3bDD9dVZFDDI8v0ME,Paraíso,Dvicio,51,2014-09-08,"latin arena pop, latin pop, spanish pop",0.643,0.891,0.933,87.989,-3.343,180653,10,1
5ZCamgcqvkckdf2FdfYuth,La Llamada,Leiva,50,2017-09-27,"cantautor, latin arena pop, spanish indie pop, spanish pop, spanish rock",0.623,0.488,0.169,114.019,-8.246,240205,2,1
4szQkW1CDHqbRZGltXJdd3,Soldi,Mahmood,59,2019-02-22,"italian adult pop, italian pop",0.729,0.589,0.349,95.065,-9.871,195133,3,0
42VgiRyg0YjtRVLiPFNxPJ,Zapatillas,El Canto Del Loco,62,2005,"latin arena pop, spanish pop, spanish pop rock",0.428,0.956,0.686,198.076,-2.382,172640,8,0
2Z5wXgysowvzl0nKGNGU0t,Out of My League,Fitz and The Tantrums,73,2013-05-07,"la indie, modern alternative rock, modern rock, pop rock, pov: indie",0.545,0.968,0.527,169.965,-3.553,209386,9,0
1tDUwlIyFFcmfMypYoQ4Ns,Ellos,Ceky Viciny,0,2019-03-11,"dembow, rap dominicano",0.754,0.939,0.853,122.006,-1.953,175082,5,0
63c2jMnVyf8dtnbaQK910d,Serpiente Veneno (feat. Ele A El Dominio),Kidd Keo,58,2019-04-26,"drill espanol, trap latino, trap triste, urbano espanol, urbano latino",0.918,0.527,0.553,99.973,-6.733,268437,1,1
0XPayKZFFZA2PwSRNi1pVU,Terriblemente Cruel,Leiva,57,2014-01-31,"cantautor, latin arena pop, spanish indie pop, spanish pop, spanish rock",0.549,0.831,0.615,125.594,-4.17,227600,0,1
59LWNzlcxkc2kymlDIYpNa,Me Gustas,Tutto Durán,41,2018-10-18,spanish pop,0.657,0.814,0.691,165.953,-4.382,206623,2,1
7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,78,2014-09-08,"folk-pop, modern rock",0.484,0.731,0.51,101.654,-6.694,204280,1,1
6h5PAsRni4IRlxWr6uDPTP,More Than You Know,Axwell /\ Ingrosso,77,2017-07-28,"edm, pop dance, progressive electro house",0.646,0.741,0.571,123.077,-4.973,203000,5,0
4b2tcjrG1qUkSdsqEFP2dB,Sun Is Shining,Axwell /\ Ingrosso,64,2017-07-28,"edm, pop dance, progressive electro house",0.467,0.757,0.383,131.993,-3.01,254653,2,1
1U6JWvRennx9ej9KJOYwDm,Una Lluna a l'Aigua,Txarango,0,2017-03-27,"indie catala, mestissatge, rock catala",0.711,0.833,0.83,100.07,-8.268,217299,0,1
4unOsvr9C2NqI9aJXrxpCy,Sirenas,Taburete,0,2016-11-18,"spanish pop, spanish rock",0.686,0.574,0.251,126.98,-6.249,184250,5,1
3UDYjKgEVWe4ONbxnAIxHi,No Te Echo De Menos,Juan Antonio,11,2018-09-06,latin talent show,0.624,0.681,0.808,91.898,-7.137,191902,0,1
0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,85,2017-06-23,"modern rock, pop, rock",0.776,0.78,0.666,124.949,-4.374,204347,10,0
48RrDBpOSSl1aLVCalGl5C,The Monster,Eminem,78,2013-11-05,"detroit hip hop, hip hop, rap",0.781,0.853,0.626,110.046,-3.68,250189,1,0
79RUMZfMNMpqZnswovvTqv,Wonderwall,Oasis,1,1995-10-02,"beatlesque, britpop, madchester, permanent wave, rock",0.412,0.844,0.459,174.452,-5.613,258907,2,1
6Rpv6D9ENjfrVHGi7jKQMN,Amor de Anticuario,Sofia Ellar,0,2017-02-24,"spanish pop, spanish rock",0.669,0.348,0.33,97.894,-9.634,236278,1,1
3o8B4L8vJPRYKWpICkjwjb,El Despertar,Nil Moliner,25,2019-02-01,spanish pop,0.752,0.87,0.895,99.995,-4.492,206874,0,1
0HXsTIRF6ijaSlUwWyfbOx,Soldadito de Hierro,Nil Moliner,8,2019-03-22,spanish pop,0.716,0.344,0.412,81.86,-7.528,142965,9,1
3XvMGisPMosHlT5oOg2E7N,Hijos de la Tierra,Nil Moliner,38,2017-12-01,spanish pop,0.871,0.71,0.973,141.005,-6.698,210274,7,1
56LsEoYMQmzPm9JMICPfxe,Te amo,María Artés,36,2015-03-03,pop flamenco,0.562,0.584,0.275,157.981,-4.521,249947,5,1
3HGpam99mqC5g3z5fpeqIz,La Isla del Amor - Remix,Demarco Flamenco,38,2017-09-22,"flamenco urbano, pop flamenco",0.616,0.828,0.478,94.872,-4.195,220579,0,1
3E6Ydoy1H8ePoigc10Mgsa,Snowman,Sia,0,2017-11-17,pop,0.716,0.512,0.326,104.957,-6.257,165907,1,1
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,78,1999-06-08,"pop rock, post-grunge",0.731,0.867,0.776,104.02,-5.881,200373,11,1
0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remaster,David Bowie,76,1972-06-06,"art rock, classic rock, glam rock, permanent wave, rock",0.486,0.449,0.549,100.456,-10.298,254293,5,1
2jiPHbFX5XM8TjaTfYJ0eo,Stolen Dance,Milky Chance,3,2013-05-31,"german pop, modern rock",0.885,0.581,0.728,114.016,-8.813,313684,11,1
6MF2uU7HoQkA1Da2jscqV2,Mi Morena,Juanfran,38,2019-04-26,"pop reggaeton, urbano espanol",0.808,0.57,0.665,95.009,-6.542,187178,8,0
48QmG1dfvMuYLxMPt7KSRA,No Lie,Sean Paul,80,2018-06-29,"dance pop, dancehall, pop, pop rap",0.742,0.882,0.463,102.04,-2.862,221176,7,1
62YL4H1dOpC6702x4i7VQS,Carita de buena,Efecto Pasillo,26,2017-05-26,"latin arena pop, musica canaria, rock en espanol, spanish pop",0.644,0.945,0.832,101.994,-5.158,217741,7,1
01y94GnU6CMe2JfRWoWOJv,Ella Es,Mandrake El Malocorita,0,2019-02-13,rap dominicano,0.66,0.634,0.19,165.78,-4.606,228489,4,0
2TH65lNHgvLxCKXM3apjxI,Callaita,Bad Bunny,72,2019-05-31,"reggaeton, trap latino, urbano latino",0.61,0.624,0.244,176.169,-4.773,250534,2,1
4WDGthi6OTGai45K41Al70,Déjame Ser,Manuel Carrasco,31,2018-11-15,"carnaval cadiz, pop flamenco, spanish pop",0.625,0.854,0.737,171.957,-5.939,232473,1,1
0tEHuz6x5TDyB3rK6swBsZ,Nada Sale Mal,Aitana,29,2019-05-16,"latin talent show, latin viral pop, spanish pop",0.829,0.635,0.402,148.096,-5.429,189030,2,0
4S6gJt4RYR34t4sjW8wEah,Lo siento,Beret,56,2018-08-21,"spanish hip hop, spanish pop",0.419,0.407,0.309,79.839,-9.011,229939,11,0
3gPOFPYLgpvQz0ZMwmv7NE,Te echo de menos,Beret,48,2018-10-19,"spanish hip hop, spanish pop",0.658,0.714,0.362,159.9,-5.086,194986,0,1
0Jl7YPC0sPpqL1d31IixiG,Bye Bye,Beret,44,2016-08-24,"spanish hip hop, spanish pop",0.779,0.566,0.939,92.222,-8.198,189227,7,0
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,86,2019-05-17,"pop, uk pop",0.501,0.405,0.446,109.891,-5.679,182161,1,1
1f38Gx6xQz6r4H1jGVNBJo,Loco Contigo (with J. Balvin & Tyga),DJ Snake,0,2019-06-13,"dance pop, edm, electronic trap, pop, pop dance",0.822,0.743,0.355,96.025,-3.04,185195,6,0
7fODjB7BrQTGqh0hogW6XD,Que Mas Pues - Remix,Sech,67,2019-04-19,"panamanian pop, reggaeton, trap latino, urbano latino",0.647,0.661,0.811,113.358,-5.027,305962,11,1
25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,J Balvin,75,2019-06-28,"reggaeton, reggaeton colombiano, trap latino, urbano latino",0.639,0.791,0.933,92.603,-4.443,222347,10,0
07rmSXN6vNoquX1AsWd9pP,Lalala,Y2K,0,2019-06-07,"pop rap, viral rap",0.843,0.391,0.496,129.972,-7.899,160615,2,1
7lOzUJzsELALh5FQsPKTEn,Humanos a Marte,Chayanne,67,2014-08-25,"latin pop, puerto rican pop",0.69,0.902,0.786,92.988,-4.269,225987,6,0
1zVhMuH7agsRe6XkljIY4U,human,Christina Perri,51,2013-11-18,pop,0.439,0.489,0.253,143.808,-6.286,250707,8,1
6E8uqptcabNz9ym19FkDye,Boomerang,Sech,59,2019-04-19,"panamanian pop, reggaeton, trap latino, urbano latino",0.714,0.658,0.61,163.86,-4.628,203392,5,0
1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,Gotye,79,2011-01-01,australian pop,0.865,0.521,0.748,129.059,-6.932,244885,0,1
618v3huzqDQQBfMogznSb3,Fast Car - Acoustic,Jonas Blue,56,2016-02-01,"pop, pop dance, tropical house, uk dance",0.475,0.237,0.595,103.045,-9.923,217864,9,1
6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),Clean Bandit,66,2018-05-17,"pop, uk dance, uk funky",0.737,0.636,0.565,105.005,-4.546,222653,11,0
514rhnksEwHUh6LxXsQ4Y9,Back To You,Selena Gomez,64,2018-05-18,"pop, post-teen pop",0.6,0.683,0.489,102.036,-6.271,210240,6,1
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,80,2018-06-08,edm,0.694,0.77,0.163,125.905,-5.335,184560,6,1
0qSnsCozy8uz5XotSJMHUz,Superstars,Kidd Keo,65,2017-12-25,"drill espanol, trap latino, trap triste, urbano espanol, urbano latino",0.815,0.343,0.586,139.784,-13.575,212571,5,1
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,82,2015-12-04,"permanent wave, pop",0.491,0.693,0.412,90.027,-6.487,258267,0,0
0nHQAxZgzAcKGRxAsOISTc,Blue (Da Ba Dee),I'm Blue,46,2012-07-10,,0.807,0.815,0.833,128.029,-5.684,221980,7,0
22sLuJYcvZOSoLLRYev1s5,Material Girl,Madonna,70,2009-09-18,"dance pop, pop",0.742,0.883,0.978,136.506,-3.419,240280,0,1
14BH4qO7pgCmIe6mgLKOK3,Someone To You,BANNERS,66,2017-11-03,indie poptimism,0.468,0.936,0.663,75.05,-3.683,219800,2,1
4Ub8UsjWuewQrPhuepfVpd,Pompeii,Bastille,71,2013-01-01,"metropopolis, modern rock, pop",0.679,0.715,0.571,127.435,-6.383,214148,9,1
7KKTnv81z6DmfPIGsZWjOW,La Rubia - Remix 2,La Nueva Escuela,56,2019-04-19,dembow,0.759,0.717,0.761,109.888,-4.194,210860,7,1
62KauVMflnovkPliVwvIPp,Pantera,Omar Montes,33,2018-08-10,"flamenco urbano, urbano espanol",0.696,0.81,0.826,192.058,-3.756,196467,8,0
1WyNPKPrqJkD6qyVqQXty8,Fuego,Omar Montes,35,2018-04-20,"flamenco urbano, urbano espanol",0.661,0.756,0.645,180.033,-3.517,244000,11,0
2cMTIlktg3M9mXYqCPqw1J,Milkshake,Kelis,13,2003-12-05,"dance pop, hip pop, neo soul, urban contemporary",0.881,0.774,0.759,112.968,-6.068,182627,1,1
4N5Z6UnOzfED2kArFpc8CD,Nota Loca - Remix,Eklectico,46,2019-06-07,"dembow dominicano, trap dominicano",0.832,0.698,0.858,95.993,-8.269,273132,8,1
62yJjFtgkhUrXktIoSjgP2,Radioactive,Imagine Dragons,79,2012-09-04,"modern rock, pop, rock",0.448,0.784,0.237,136.239,-3.686,186813,9,1
18AJRdgUoO9EYn11N7xzaT,Habits (Stay High),Tove Lo,72,2014-09-24,"dance pop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop",0.733,0.65,0.348,110.003,-3.539,209160,5,1
1F43XlPBiwAUUIhrUGzylO,Never Ending Story,Limahl,62,2009-09-25,"new romantic, new wave pop, synthpop",0.599,0.622,0.851,122.312,-13.971,212173,0,1
3gXLvKCCb4EwiJBVhwjIu2,Déjame,Los Secretos,34,2007,"cantautor, latin arena pop, spanish new wave, spanish pop, spanish pop rock",0.58,0.88,0.888,101.023,-4.02,160147,7,1
7q3NthaBqFI6s0WnAlnIvq,Velitas,Darell,70,2019-07-12,"latin hip hop, reggaeton, trap latino, urbano latino",0.819,0.596,0.622,165.951,-7.009,225542,2,1
2K3bjojp1sCLdMMoO5lJ2p,Milionària,ROSALÍA,53,2019-07-03,"pop, r&b en espanol",0.857,0.574,0.906,116.008,-6.441,138371,8,1
5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),Alan Walker,60,2017-10-27,electro house,0.658,0.678,0.662,97.976,-4.407,199111,1,1
5dyDkXi1bnQKSyIdO0JXp8,Hundred Miles,YALL,0,2015-10-16,,0.479,0.714,0.49,98.23,-3.776,172413,7,0
3850dYVgOFIXJh5U4BFEWH,Hung Up,Madonna,74,2005-11-11,"dance pop, pop",0.649,0.647,0.405,125.02,-7.695,337733,9,0
2X9fsxb6O6bYEopJYmUbNC,Gold,Spandau Ballet,59,2000-05-15,"new romantic, new wave, new wave pop, sophisti-pop, synthpop",0.711,0.74,0.639,143.053,-7.776,231480,10,0
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,The Beatles,82,1969-09-26,"british invasion, classic rock, merseybeat, psychedelic rock, rock",0.557,0.54,0.394,129.177,-10.484,185733,9,1
3BQHpFgAp4l80e1XslIjNI,Yesterday - Remastered 2009,The Beatles,76,1965-08-06,"british invasion, classic rock, merseybeat, psychedelic rock, rock",0.332,0.179,0.315,96.524,-11.83,125667,5,1
2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,The Beatles,75,1969-09-26,"british invasion, classic rock, merseybeat, psychedelic rock, rock",0.53,0.376,0.188,164.775,-11.913,259947,9,0
4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,The Beatles,62,2000-11-13,"british invasion, classic rock, merseybeat, psychedelic rock, rock",0.49,0.715,0.866,130.726,-5.549,145747,7,1
6yCjU5j6YHbux2VQCBTTE1,Tu jardín con enanitos,Melendi,71,2012-11-13,"spanish pop, spanish pop rock",0.721,0.834,0.53,127.92,-4.457,236976,7,1
7dITAq1YP5e0kTcaDq4YWI,Limón y Sal,Julieta Venegas,74,2006-05-25,"cantautora mexicana, latin alternative, latin pop, latin rock, rock en espanol",0.634,0.649,0.491,111.03,-6.056,205413,11,1
0815caqt2Lytro5EIzMufT,You And Me,Lifehouse,73,2005-03-22,"neo mellow, pop rock, post-grunge",0.459,0.427,0.354,139.902,-7.734,195493,7,1
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,86,1983-06-17,"album rock, classic rock, permanent wave, rock",0.82,0.452,0.74,117.401,-9.796,253920,1,1
5hnyJvgoWiQUYZttV4wXy6,Chasing Cars,Snow Patrol,80,2006-01-01,"irish rock, modern rock, neo mellow, permanent wave, pop rock",0.561,0.595,0.144,104.006,-4.53,267960,9,1
4wyNKAZe82BNlp2lHiR1FX,CANGURO,WOS,55,2019-08-09,"argentine indie, trap argentino",0.602,0.751,0.934,163.874,-4.358,196745,1,1
3CHAG77jAcwK0w8NBE7i7p,Yyanosé,Israel B,0,2019-07-12,"boom bap espanol, drill espanol, spanish hip hop, urbano espanol",0.612,0.636,0.388,176.168,-6.473,191080,2,0
5JboK5zbbhXIN7iN9NHS8t,Change Ya Life,Haiti Babii,57,2018-12-05,"cali rap, westcoast flow",0.696,0.399,0.364,98.004,-8.673,156770,4,0
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,Cyndi Lauper,80,1983-10-14,"dance pop, new wave pop, permanent wave, soft rock",0.71,0.799,0.725,120.372,-4.897,238267,6,1
3u5GmyJP2MU3tEJgyiAG2T,Indios y Vaqueros,Sinsinati,53,2018-08-01,spanish pop,0.606,0.797,0.851,100.015,-6.23,184001,8,1
5BhSZWrUa5xkZ2K7Ze5fVT,Me vas a ver,Beret,44,2019-09-19,"spanish hip hop, spanish pop",0.536,0.287,0.701,78.243,-8.553,135739,3,1
7754vHc34U2wQMIJFWRhVK,A Escondidas,$kyhook,0,2019-06-07,urbano espanol,0.786,0.427,0.608,98.024,-10.696,217959,3,1
7cmRd1iwDaANckyPHSOv5V,"Autoestima (Feat. Lola Indigo, Alizzz) - Remix",Cupido,42,2019-08-08,urbano espanol,0.786,0.773,0.742,82.081,-5.209,207805,1,1
2rjCYP9ibN6tYXNWF6AqSk,Late,Pol Granch,41,2019-02-08,spanish pop,0.766,0.482,0.635,104.166,-7.166,167600,7,1
7fTsw0IKbbPDN19keS32tF,Easy,JHAYCO,0,2019-05-24,"reggaeton, trap latino, urbano latino",0.853,0.777,0.547,94.031,-4.023,239373,1,0
6mAN61JH0dzyZpWslS11jy,Fantasias,Rauw Alejandro,71,2019-08-29,"puerto rican pop, reggaeton, trap latino, urbano latino",0.879,0.703,0.788,94.004,-4.219,199711,1,1
2ksOAxtIxY8yElEWw8RhgK,China,Anuel AA,71,2019-07-19,"reggaeton, reggaeton flow, trap boricua, trap latino, urbano latino",0.786,0.808,0.609,105.027,-3.702,301714,7,1
1EoEU4HY57qaITp06TkC6B,Goteo,Duki,63,2019-08-07,"argentine hip hop, trap argentino, trap latino, trap triste, urbano latino",0.473,0.779,0.438,108.287,-3.725,164458,1,1
4R0sTxCaskwCPbzkfXHfWg,Santa María (Feat. Busy Signal),Bad Gyal,51,2019-07-05,"neoperreo, rap catala, rap latina, trap catala, urbano espanol, urbano latino",0.764,0.603,0.427,142.465,-6.951,154933,0,1
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,J Balvin,82,2019-06-28,"reggaeton, reggaeton colombiano, trap latino, urbano latino",0.756,0.646,0.429,176.088,-5.795,242573,7,1
5NuVQ1a9vJxMeXJNMpXfZ7,Poca Suerte,Funzo & Baby Loud,52,2018-11-14,"rap espanol, trap triste",0.737,0.513,0.271,156.05,-6.978,238462,8,0
1aUGxXCz9QimNkKeiJtzZ7,105 F Remix,KEVVO,66,2019-09-12,"reggaeton, reggaeton flow, trap latino, urbano latino",0.9,0.754,0.741,100.045,-7.016,464200,5,0
1JY48zKQs16W0necdEl0M8,"Dillom: Bzrp Music Sessions, Vol. 9",Bizarrap,0,2019-07-11,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino",0.904,0.546,0.232,99.853,-5.133,151844,10,1
2S93hylQBYLndMnaJuso8S,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,64,2019-08-14,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino",0.81,0.471,0.391,75.003,-5.047,143292,8,1
6MbSMSXrSlvsyHf4kcaLQi,No Puedo,Paulo Londra,62,2019-05-23,"argentine hip hop, trap argentino, trap latino, urbano latino",0.792,0.68,0.519,140.041,-5.392,175029,5,0
3krzcyMKlRXjVkJFZqMN4t,Chica Paranormal,Paulo Londra,69,2019-05-23,"argentine hip hop, trap argentino, trap latino, urbano latino",0.86,0.61,0.699,139.948,-5.93,221084,6,0
4Ddac1auZ5h2lsQkthGvQP,Sueño de una noche de verano,Delahoja,37,2009-02-01,,0.904,0.692,0.845,91.518,-6.268,272904,0,1
5NlFXQ0si6U87gXs6hq81B,Candy,Robbie Williams,64,2012-11-05,"dance rock, europop",0.715,0.791,0.879,116.043,-6.63,201053,10,1
0mUyMawtxj1CJ76kn9gIZK,Bad Day,Daniel Powter,72,2005-02-22,"canadian pop, neo mellow, pop rock",0.599,0.785,0.52,140.046,-4.013,233640,3,1
71NGDQ9vSPXm55pyWeAxKK,Rueda,Chimbala,0,2019-07-19,"dembow, rap dominicano",0.888,0.916,0.96,130.04,-2.196,210528,9,1
4sNwdacKyi2S26WrRtNama,Oh No!,MARINA,69,2009-07-15,"metropopolis, pop, pov: indie, uk alternative pop",0.77,0.896,0.964,126.999,-3.971,182587,0,1
3mZFOjJplVA5PTU5zmymZB,Profesores,Morad,0,2019-10-04,"drill espanol, urbano espanol",0.7,0.638,0.347,108.188,-7.853,226667,8,0
5LtNBCM2ve0SxP0dlRVvMu,I'm Gonna Show You Crazy,Bebe Rexha,56,2014-12-19,"dance pop, pop",0.474,0.537,0.335,90.103,-6.77,207775,2,1
6t94PGXYAuo9GbJEnMpPcW,La Forma en Que Me Miras,Super Yei,69,2018-08-04,"reggaeton, reggaeton flow, urbano latino",0.656,0.662,0.573,189.984,-1.387,307435,1,1
6OdD1XrpFD5BuxiAMFUWZC,Te De Campana,Atomic Otro Way,0,2016-02-27,"dembow, rap dominicano",0.811,0.927,0.706,105.045,-1.711,198625,11,1
3U1TuSqHIubBA10cVP7Sk6,I Think I'm In Love,Kat Dahlia,66,2015-01-09,"hip pop, miami hip hop",0.632,0.638,0.574,121.868,-6.731,202667,7,1
70PDzXL2BNt4nOQVtTdSqb,Him and I,Camber Johnson,0,2018-03-22,,0.577,0.572,0.32,88.105,-9.847,268227,7,1
5DxXgozhkPLgrbKFY91w0c,Vete,Bad Bunny,67,2019-11-21,"reggaeton, trap latino, urbano latino",0.886,0.672,0.526,91.976,-4.394,192024,1,1
2rc7BkzO8qepMFAxHtOrXc,Blanco,J Balvin,53,2019-11-15,"reggaeton, reggaeton colombiano, trap latino, urbano latino",0.871,0.711,0.622,100.013,-5.397,145800,9,0
6qqd7DGn2VXzxsR4k3Ycun,Fantasias - Unplugged,Rauw Alejandro,51,2019-11-05,"puerto rican pop, reggaeton, trap latino, urbano latino",0.714,0.528,0.538,91.952,-5.219,200594,0,1
6kbzFdX9KkJpAADAqArxgW,A Mí,Rels B,0,2019-02-21,"r&b en espanol, spanish hip hop, trap latino, urbano espanol, urbano latino",0.846,0.548,0.516,94.925,-6.397,209680,1,1
3whrwq4DtvucphBPUogRuJ,Havana - Remix,Camila Cabello,57,2017-11-12,"dance pop, pop",0.751,0.579,0.349,105.031,-4.036,199095,2,1
7aFBy1CBLGnZE1Iv6TvEZE,Antes de Morirme (feat. Rosalía),C. Tangana,0,2016-07-05,urbano espanol,0.865,0.498,0.131,97.921,-8.882,199994,8,0
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,83,2018-12-10,"chicago rap, melodic rap, rap",0.511,0.566,0.218,83.903,-7.23,239836,6,0
18A7ha5BitZjmdHTCwXFbU,Cradles,Sub Urban,1,2019-01-04,modern indie pop,0.581,0.585,0.63,67.443,-1.87,209829,1,1
6fujklziTHa8uoM5OQSfIo,Black Beatles,Rae Sremmurd,73,2016-08-12,"melodic rap, mississippi hip hop, pop rap, rap, trap",0.794,0.632,0.355,145.926,-6.163,291893,0,1
45TB9eVUb6KjwOwa8UNL1e,Euromillón,Rels B,52,2018-06-19,"r&b en espanol, spanish hip hop, trap latino, urbano espanol, urbano latino",0.816,0.585,0.523,122.073,-8.344,194760,11,0
1zMbHJg8Gv9Sa8I15y6rKg,Hoy Será,Antonio Orozco,35,2015-12-04,"pop flamenco, spanish pop",0.622,0.865,0.363,136.025,-4.655,199620,9,0
0WKmVAD4VWk5EdTyCFILi4,Needs,Verzache,63,2018-02-14,sad lo-fi,0.813,0.601,0.855,118.981,-7.552,177479,11,0
6wdI9sg2VdgjqSg0ozu9PK,Afro Trap Pt. 7 (La puissance),MHD,63,2016-12-23,"french hip hop, pop urbaine, r&b francais",0.97,0.806,0.815,120.003,-5.628,140078,8,0
6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,82,2016-06-16,"modern rock, pop, pov: indie, rock",0.732,0.396,0.548,90.024,-9.348,195920,4,0
3D4gcNgiD0kMPW4AH1ufpA,Wifi,Arce,0,2019-05-17,"spanish hip hop, urbano espanol",0.74,0.729,0.624,119.96,-6.141,214000,11,0
1jMFkATqoVGbGrqZW8Iuzh,Pedigrí,Arce,0,2019-05-17,"spanish hip hop, urbano espanol",0.747,0.737,0.723,116.069,-4.42,225850,8,1
6G8TNOdTBpBPmDdJAvoVhA,Enchochado de Ti,Don Patricio,48,2019-01-27,"rap canario, urbano espanol",0.556,0.507,0.531,180.072,-6.565,213373,7,1
06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,76,2016-01-29,"pop, viral pop",0.728,0.563,0.352,100.017,-8.053,217707,1,0
0tBbt8CrmxbjRP0pueQkyU,Wolves,Selena Gomez,75,2017-10-25,"pop, post-teen pop",0.725,0.804,0.31,124.996,-4.614,197993,11,0
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,86,2017-04-07,pop,0.617,0.635,0.446,103.019,-6.769,247160,11,0
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,85,2013-01-01,"piano rock, pop",0.663,0.706,0.474,122.013,-4.972,257267,1,0
5o3GnrcFtvkdf3zFznuSbA,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,67,2018-06-15,pop,0.783,0.611,0.418,100.049,-6.124,214265,7,1
2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,11,2018-08-17,"brostep, edm, pop, progressive electro house",0.687,0.792,0.671,100.011,-2.749,214290,5,1
1nZzRJbFvCEct3uzu04ZoL,Part Of Me,Katy Perry,72,2012-03-12,pop,0.678,0.918,0.77,130.03,-4.63,216160,5,1
5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,PUBLIC,71,2019-08-09,indie rockism,0.606,0.799,0.638,103.014,-4.452,232907,9,1
0Nc1rZEB2tZLgpxw5nkpEu,Moon,Kid Francescoli,0,2017-03-03,"french indie pop, french indietronica",0.663,0.658,0.0532,117.986,-10.001,390639,2,1
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,51,2013,"metropopolis, modern rock",0.655,0.819,0.766,117.956,-4.852,192790,0,1
5qaEfEh1AtSdrdrByCP7qR,Demons,Imagine Dragons,83,2012-09-04,"modern rock, pop, rock",0.5,0.71,0.419,89.929,-3.015,177507,3,1
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters and Men,77,2012-01-01,"folk-pop, metropopolis, modern rock, stomp and holler",0.457,0.757,0.417,102.961,-5.177,266600,1,1
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Bruno Mars,89,2012-12-07,"dance pop, pop",0.726,0.698,0.867,143.994,-4.165,233478,5,1
0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,82,2014-01-01,"dance pop, edm, pop, pop dance",0.527,0.835,0.654,125.983,-5.298,176658,6,1
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,83,2010-12-01,"dance pop, neo mellow, pop, pop rock",0.673,0.886,0.795,97.012,-4.44,216773,1,0
4LyvsPgJtjUQQtw0FJ6Jys,So What,P!nk,41,2008-10-24,"dance pop, pop",0.537,0.866,0.412,126.003,-3.08,215160,11,0
1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,Rixton,74,2014-01-01,"post-teen pop, talent show, teen pop, viral pop",0.545,0.783,0.551,174.084,-4.261,193733,5,0
