id,song_name,artist_name,popularity,release_date,genres,danceability,energy,valence,tempo,loudness,duration_ms,key,mode,genre_list,user,rating
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Dua Lipa,80,2020-03-27,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.793,0.793,0.679,123.95,-4.521,183290,11,0,"['dance pop', 'pop', 'uk pop']",1,2.6
3AzjcOeAmA57TIOr9zF1ZW,Physical,Dua Lipa,73,2020-03-27,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.647,0.844,0.746,146.967,-3.756,193829,0,1,"['dance pop', 'pop', 'uk pop']",1,3.3
6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,Elton John,79,2021-08-13,"{81: 'glam rock', 72: 'mellow gold', 73: 'piano rock', 74: 'rock'}",0.796,0.798,0.942,116.032,-6.312,202735,1,1,"['glam rock', 'mellow gold', 'piano rock', 'rock']",1,2.7
017PF4Q3l4DBUiWoXk4OWT,Break My Heart,Dua Lipa,74,2020-03-27,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.73,0.729,0.467,113.011,-3.434,221820,4,0,"['dance pop', 'pop', 'uk pop']",1,2.4
39LLxExYz6ewLAcYrzQQyP,Levitating,Dua Lipa,74,2020-03-27,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.695,0.884,0.914,103.014,-2.278,203808,6,0,"['dance pop', 'pop', 'uk pop']",1,3.9
6Qb7YsAqH4wWFUMbGsCpap,Training Season,Dua Lipa,74,2024-02-15,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.812,0.587,0.664,123.041,-4.483,209488,5,0,"['dance pop', 'pop', 'uk pop']",1,3.8
4rPkN1FMzQyFNP9cLUGIIB,Love Again,Dua Lipa,71,2020-03-27,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.659,0.667,0.468,115.982,-4.668,258004,11,0,"['dance pop', 'pop', 'uk pop']",1,2.7
5N4erncE7kuUccm7zEmwzk,Electricity,Silk City,66,2018-09-06,"{40: 'edm', 46: 'uk dance'}",0.588,0.67,0.505,118.159,-6.439,238173,0,1,"['edm', 'uk dance']",1,3.2
2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,78,2017-06-02,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.762,0.7,0.608,116.073,-6.021,209320,9,0,"['dance pop', 'pop', 'uk pop']",1,3.8
1nYeVF5vIBxMxfPoL0SIWg,Hallucinate,Dua Lipa,64,2020-03-27,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.627,0.69,0.627,122.053,-5.396,208505,10,0,"['dance pop', 'pop', 'uk pop']",1,2.8
59xD5osEFsaNt5PXfIKUnX,Illusion,Dua Lipa,65,2024-04-11,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.677,0.763,0.719,126.962,-4.701,188143,8,0,"['dance pop', 'pop', 'uk pop']",1,4.4
1ixphys4A3NEXp6MDScfih,Be the One,Dua Lipa,65,2015-10-30,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.661,0.651,0.368,87.46,-3.771,202915,7,0,"['dance pop', 'pop', 'uk pop']",1,4.8
1diS6nkxMQc3wwC4G1j0bh,We're Good,Dua Lipa,66,2021-02-11,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.722,0.588,0.59,134.01,-5.932,165507,6,1,"['dance pop', 'pop', 'uk pop']",1,2.6
1YrY0vjHWp672gt0crtj5A,End Of An Era,Dua Lipa,65,2024-05-03,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.661,0.818,0.772,117.045,-5.814,196219,0,1,"['dance pop', 'pop', 'uk pop']",1,3.8
7b6sWLSnbZhSIeqNGrJ4py,These Walls,Dua Lipa,72,2024-05-03,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.731,0.725,0.739,123.01,-5.117,217784,1,1,"['dance pop', 'pop', 'uk pop']",1,4.8
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Dua Lipa,79,2020-03-27,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.702,0.825,0.915,102.977,-3.787,203064,6,0,"['dance pop', 'pop', 'uk pop']",1,4.4
7jr3iPu4O4bTCVwLMbdU2i,Kiss and Make Up,Dua Lipa,71,2018-10-19,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.678,0.729,0.643,99.895,-4.188,189173,8,1,"['dance pop', 'pop', 'uk pop']",1,4.0
76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,76,2017-06-02,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.836,0.544,0.51,97.028,-5.975,217947,7,1,"['dance pop', 'pop', 'uk pop']",1,4.9
6bAkr9wkQyPM4IDrP4tuwR,Whatcha Doing,Dua Lipa,64,2024-05-03,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.693,0.8,0.764,104.999,-3.749,198199,5,0,"['dance pop', 'pop', 'uk pop']",1,2.2
6zrJLhslleCHby0wbUnvVy,Future Nostalgia,Dua Lipa,52,2020-03-27,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.875,0.813,0.859,114.993,-4.502,184882,7,1,"['dance pop', 'pop', 'uk pop']",1,4.8
7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,Megan Thee Stallion,65,2022-03-11,"{391: 'houston rap', 9: 'pop', 3: 'rap', 14: 'trap queen'}",0.814,0.628,0.677,123.977,-7.178,201334,7,1,"['houston rap', 'pop', 'rap', 'trap queen']",1,4.9
48QmG1dfvMuYLxMPt7KSRA,No Lie,Sean Paul,80,2018-06-29,"{8: 'dance pop', 392: 'dancehall', 9: 'pop', 49: 'pop rap'}",0.742,0.882,0.463,102.04,-2.862,221176,7,1,"['dance pop', 'dancehall', 'pop', 'pop rap']",1,3.1
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,78,2017-01-27,"{206: 'dutch edm', 40: 'edm', 9: 'pop', 43: 'pop dance', 45: 'progressive house'}",0.584,0.54,0.195,137.972,-7.786,220883,1,0,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",1,3.5
6DXZiYUbrYgrVIhfX3U9Z2,Pretty Please,Dua Lipa,65,2020-03-27,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.906,0.474,0.656,106.976,-6.124,194607,1,1,"['dance pop', 'pop', 'uk pop']",1,4.8
7kJlTKjNZVT26iwiDUVhRm,Blow Your Mind (Mwah),Dua Lipa,60,2016-08-26,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.654,0.796,0.491,108.854,-4.761,178583,2,0,"['dance pop', 'pop', 'uk pop']",1,4.3
1DiVt4mPAMzbv2N2Yywxs1,Falling Forever,Dua Lipa,60,2024-05-03,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.647,0.826,0.346,129.954,-5.466,223096,6,0,"['dance pop', 'pop', 'uk pop']",1,3.6
2nMOodYNHBAQ3Kc1QNimZU,Cool,Dua Lipa,57,2020-03-27,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.469,0.785,0.79,89.719,-4.015,209583,5,0,"['dance pop', 'pop', 'uk pop']",1,2.8
7fYRg3CEbk6rNCuzNzMT06,Potion (with Dua Lipa & Young Thug),Calvin Harris,61,2022-05-27,"{8: 'dance pop', 40: 'edm', 41: 'electro house', 44: 'house', 9: 'pop', 45: 'progressive house', 46: 'uk dance'}",0.824,0.697,0.757,99.988,-4.869,214460,11,0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",1,4.5
05oC2UvKDcx0cY2wg9gzKC,Happy For You,Dua Lipa,62,2024-05-03,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.59,0.705,0.327,120.04,-6.057,245681,3,1,"['dance pop', 'pop', 'uk pop']",1,3.9
2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa),Miley Cyrus,70,2020-11-27,{9: 'pop'},0.781,0.67,0.595,127.99,-3.912,169333,3,0,['pop'],1,3.5
1IdDtg7GhWfHYEWDymq3d2,If It Ain’t Me,Dua Lipa,54,2021-02-11,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.809,0.623,0.57,114.986,-6.254,195352,5,1,"['dance pop', 'pop', 'uk pop']",1,4.4
4tqOaLJdXjWi4OaFSKIT2R,Maria,Dua Lipa,58,2024-05-03,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.707,0.575,0.366,127.009,-7.098,187682,1,0,"['dance pop', 'pop', 'uk pop']",1,3.6
7nFYnsLIX8EhyFJcPgdIDX,French Exit,Dua Lipa,58,2024-05-03,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.7,0.59,0.762,106.974,-6.54,201287,9,1,"['dance pop', 'pop', 'uk pop']",1,2.5
1yg0jZwJIsmG7a2TqPIv7z,Anything For Love,Dua Lipa,56,2024-05-03,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.608,0.398,0.422,118.243,-9.088,141783,7,1,"['dance pop', 'pop', 'uk pop']",1,2.8
6uAFJ75WDAoAPyCWJAtvks,Good In Bed,Dua Lipa,52,2020-03-27,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.68,0.701,0.649,94.06,-5.001,218754,5,1,"['dance pop', 'pop', 'uk pop']",1,4.0
5eTNdkstwKaNahHf41fJ9u,Hotter Than Hell,Dua Lipa,63,2017-06-02,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.532,0.868,0.529,110.127,-4.23,187958,3,0,"['dance pop', 'pop', 'uk pop']",1,3.9
5600nq7TiBraBX2jobyJ3l,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Dua Lipa,54,2019-01-24,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.588,0.821,0.509,188.098,-6.54,182075,5,0,"['dance pop', 'pop', 'uk pop']",1,4.8
0vQcyuMEfRBd21ojZ62N2L,Boys Will Be Boys,Dua Lipa,54,2020-03-27,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.768,0.486,0.519,125.021,-5.954,166266,3,1,"['dance pop', 'pop', 'uk pop']",1,2.9
1LPGXjVWl8EnrnyaOgPpBm,Begging,Dua Lipa,49,2018-10-19,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.683,0.794,0.327,105.941,-4.558,194107,8,1,"['dance pop', 'pop', 'uk pop']",1,4.4
4FuZofNMHdtsEdrsqwF3xR,That Kind Of Woman,Dua Lipa,50,2021-02-11,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.64,0.665,0.42,113.213,-4.966,200108,11,0,"['dance pop', 'pop', 'uk pop']",1,4.5
3F1P0QzdXtBz0MXy7KIO5w,Fever,Dua Lipa,65,2020-03-27,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.868,0.693,0.396,114.999,-7.052,156911,6,0,"['dance pop', 'pop', 'uk pop']",1,3.1
1Oc6LH83W9huJq6u4ZcWIH,Genesis,Dua Lipa,39,2018-10-19,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.715,0.572,0.429,113.02,-6.853,205720,7,1,"['dance pop', 'pop', 'uk pop']",1,3.0
0Aj9mjOpjS2TbgSB6sdXNo,Running,Dua Lipa,38,2018-10-19,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.62,0.694,0.319,98.002,-3.739,221947,10,0,"['dance pop', 'pop', 'uk pop']",1,3.5
11C4y2Yz1XbHmaQwO06s9f,Dance The Night,Dua Lipa,68,2023-07-21,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.671,0.845,0.775,110.056,-4.93,176579,11,0,"['dance pop', 'pop', 'uk pop']",1,4.8
0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,67,2020-07-24,"{174: 'reggaeton', 191: 'reggaeton colombiano', 175: 'trap latino', 176: 'urbano latino'}",0.571,0.693,0.393,168.169,-8.234,232253,6,0,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",1,3.0
5oSHYs4Lqx4YTqBSFbxzQx,Dreams,Dua Lipa,36,2018-10-19,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.728,0.824,0.894,105.001,-4.581,220240,9,0,"['dance pop', 'pop', 'uk pop']",1,3.7
7wIYDzWW82O6Rc4vGuzjND,"I'm Not the Only One - Live from Spotify, London",Dua Lipa,57,2016-07-08,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.455,0.265,0.324,176.036,-8.468,195840,5,1,"['dance pop', 'pop', 'uk pop']",1,4.1
6Z3aekpUm3ZvWRe766Y0gQ,Want To,Dua Lipa,44,2018-10-19,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.572,0.691,0.318,92.082,-4.783,211818,8,0,"['dance pop', 'pop', 'uk pop']",1,4.7
3NqtXWHYIV3VxdRZ7uJwYZ,Lost In Your Light (feat. Miguel),Dua Lipa,39,2018-10-19,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.646,0.772,0.414,117.097,-3.826,203769,2,1,"['dance pop', 'pop', 'uk pop']",1,3.4
69GVTnxGmUlF2ymLPL2CEp,Not My Problem (feat. JID),Dua Lipa,39,2021-02-11,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.695,0.732,0.802,107.926,-3.308,143176,0,1,"['dance pop', 'pop', 'uk pop']",1,4.6
1yr8bvOuWtDsa6zYBi4lYZ,Bad Together,Dua Lipa,36,2018-10-19,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.703,0.628,0.425,103.983,-6.349,238827,5,0,"['dance pop', 'pop', 'uk pop']",1,2.4
4VZXB1paIf867OlmQg89GU,New Love,Dua Lipa,45,2015-08-21,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.579,0.621,0.343,90.354,-8.625,271935,1,1,"['dance pop', 'pop', 'uk pop']",1,3.3
5nMkd5cq4JPZqAoQTXv8Wm,I'd Rather Go Blind - Live,Dua Lipa,47,2017-12-08,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.567,0.347,0.348,114.056,-5.533,156482,9,1,"['dance pop', 'pop', 'uk pop']",1,2.5
5gvtExjZWlMv62e4aY3KeK,Garden,Dua Lipa,37,2018-10-19,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.46,0.828,0.419,151.548,-4.005,227947,10,0,"['dance pop', 'pop', 'uk pop']",1,4.3
1oXHXIB8rHgwHSsPRNjEzn,Last Dance,Dua Lipa,53,2017-06-02,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.589,0.578,0.38,135.77,-5.626,228976,8,0,"['dance pop', 'pop', 'uk pop']",1,3.5
2BY0p8sKIMmRuVjUTasf9G,No Lie (feat. Dua Lipa),Sean Paul,0,2018-10-19,"{8: 'dance pop', 392: 'dancehall', 9: 'pop', 49: 'pop rap'}",0.74,0.872,0.467,102.019,-3.482,221400,7,1,"['dance pop', 'dancehall', 'pop', 'pop rap']",1,2.9
59QO0lJJgJdHt36rfBdKoG,Illusion - Extended,Dua Lipa,36,2024-04-11,"{8: 'dance pop', 9: 'pop', 148: 'uk pop'}",0.699,0.759,0.432,126.939,-5.801,263840,11,1,"['dance pop', 'pop', 'uk pop']",1,2.5
2GPCE96x9Go6acdDt8ex6p,Un Día (One Day),J Balvin,53,2021-02-11,"{174: 'reggaeton', 191: 'reggaeton colombiano', 175: 'trap latino', 176: 'urbano latino'}",0.572,0.634,0.432,168.136,-10.599,231815,6,0,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",1,3.2
0uu74Fl7rhmrFRZXXGLWd3,Giant,JusHarry,37,2024-10-09,{393: 'scottish drill'},0.614,0.523,0.529,101.378,-10.378,161584,5,0,['scottish drill'],1,4.2
5th8bAWg3ZVSZdM6FftAX1,King,JusHarry,36,2024-10-09,{393: 'scottish drill'},0.742,0.499,0.657,101.119,-9.05,90297,7,0,['scottish drill'],1,3.2
78joFBhWcbGMGQkxwHQrkk,Process,JusHarry,36,2024-10-09,{393: 'scottish drill'},0.738,0.495,0.223,89.985,-9.271,142667,1,1,['scottish drill'],1,2.6
5U85vQ2EAfxL0JDHSbxsOk,Sumarið,Torfevas,32,2024-10-31,{55: 'unknown'},0.4,0.489,0.693,85.031,-11.338,179824,0,1,['unknown'],1,2.1
2PvcQ9Ko5UCBqSoVran8ns,healing,CerVon Campbell,31,2024-07-25,{55: 'unknown'},0.526,0.589,0.683,120.078,-12.112,170000,4,1,['unknown'],1,3.3
1HDupck9nFG8QumUSEFmiO,OCTAVIA,NEWEM,11,2024-05-17,{55: 'unknown'},0.556,0.887,0.655,143.993,-5.361,247500,8,1,['unknown'],1,2.5
1EoWXdMK5eTk6jZTnpjjd4,I Had Too,B.3,10,2022-08-30,{55: 'unknown'},0.888,0.454,0.31,113.988,-9.171,137038,1,1,['unknown'],1,3.9
7emipf09abUNk0YDPSD7VA,La Dolce Vita,Samantha Bennis,0,2024-11-13,{55: 'unknown'},0.611,0.659,0.605,122.056,-6.5,282051,2,0,['unknown'],1,4.2
511IRzEvXq92Y6JJIlMRJP,Romantically Yours,Samantha Bennis,1,2024-10-31,{55: 'unknown'},0.69,0.386,0.528,76.65,-12.007,167995,1,1,['unknown'],1,3.1
2iWDP1IfTHaNL5r1VKykug,Take Care,Yvng Nelly,20,2024-08-30,{55: 'unknown'},0.637,0.298,0.299,129.695,-15.32,142550,2,0,['unknown'],1,3.6
41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,Billie Eilish,78,2017-12-22,"{62: 'art pop', 9: 'pop'}",0.483,0.412,0.247,170.163,-8.461,203569,7,1,"['art pop', 'pop']",1,4.4
1RGasjWLZ4qMN7wbtkLa3u,my boy,Billie Eilish,71,2017-12-22,"{62: 'art pop', 9: 'pop'}",0.692,0.394,0.324,89.936,-8.745,170852,11,0,"['art pop', 'pop']",1,2.9
7eB1V5LvAdxCc7brfGhRRo,watch,Billie Eilish,77,2017-12-22,"{62: 'art pop', 9: 'pop'}",0.441,0.599,0.35,165.212,-8.985,177523,0,1,"['art pop', 'pop']",1,4.7
3WxmlTZ85sCYFnuIXmUAEe,party favor,Billie Eilish,65,2017-12-22,"{62: 'art pop', 9: 'pop'}",0.826,0.188,0.205,130.022,-12.181,204770,0,1,"['art pop', 'pop']",1,3.1
7hDVYcQq6MxkdJGweuCtl9,ocean eyes,Billie Eilish,82,2017-12-22,"{62: 'art pop', 9: 'pop'}",0.511,0.363,0.169,144.892,-7.65,200379,4,0,"['art pop', 'pop']",1,2.5
1WsEgieHsWWndAzLkmV105,hostage,Billie Eilish,73,2017-12-22,"{62: 'art pop', 9: 'pop'}",0.427,0.123,0.0394,129.565,-15.228,229426,9,0,"['art pop', 'pop']",1,4.2
6X7qcg95CAeJpTjtg1wooM,&burn (with Vince Staples),Billie Eilish,57,2017-12-22,"{62: 'art pop', 9: 'pop'}",0.776,0.379,0.346,82.531,-9.351,179016,9,0,"['art pop', 'pop']",1,4.2
2VlLbhGLVJgdOW7kKdWWFc,Six Feet Under,Billie Eilish,71,2016-11-17,"{62: 'art pop', 9: 'pop'}",0.576,0.307,0.157,67.513,-12.732,189613,11,0,"['art pop', 'pop']",1,3.7
5t3Vk8bRKylx4fjj7qlbib,bitches broken hearts,Billie Eilish,73,2018-03-30,"{62: 'art pop', 9: 'pop'}",0.778,0.422,0.187,120.033,-10.114,176472,0,1,"['art pop', 'pop']",1,4.6
7wC5eZcFS1Q1BsQ35DU6H4,come out and play,Billie Eilish,67,2018-11-20,"{62: 'art pop', 9: 'pop'}",0.64,0.321,0.177,145.045,-14.604,210376,0,1,"['art pop', 'pop']",1,3.6
0rQtoQXQfwpDW0c7Fw1NeM,!!!!!!!,Billie Eilish,18,2019-03-29,"{62: 'art pop', 9: 'pop'}",0.0,0.278,0.0,0.0,-21.63,13578,1,1,"['art pop', 'pop']",1,4.8
4QIo4oxwzzafcBWkKjDpXY,xanny,Billie Eilish,68,2019-03-29,"{62: 'art pop', 9: 'pop'}",0.521,0.125,0.0528,111.554,-17.832,243725,9,1,"['art pop', 'pop']",1,3.6
43zdsphuZLzwA9k4DJhU0I,when the party's over,Billie Eilish,83,2019-03-29,"{62: 'art pop', 9: 'pop'}",0.367,0.111,0.198,82.642,-14.084,196077,4,1,"['art pop', 'pop']",1,4.3
6X29iaaazwho3ab7GNue5r,8,Billie Eilish,65,2019-03-29,"{62: 'art pop', 9: 'pop'}",0.735,0.235,0.462,62.446,-13.239,173202,3,1,"['art pop', 'pop']",1,3.8
3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,Billie Eilish,73,2019-03-29,"{62: 'art pop', 9: 'pop'}",0.939,0.305,0.563,100.029,-10.952,179889,8,0,"['art pop', 'pop']",1,2.3
3LgWsmilsrWXiPYQFRD0T7,goodbye,Billie Eilish,66,2019-03-29,"{62: 'art pop', 9: 'pop'}",0.153,0.138,0.0503,74.318,-21.877,119410,6,0,"['art pop', 'pop']",1,4.1
7tGEAA1f8MydT7eVbbO9Zy,WHEN I WAS OLDER - Music Inspired By The Film ROMA,Billie Eilish,59,2019-01-09,"{62: 'art pop', 9: 'pop'}",0.696,0.332,0.0628,150.13,-12.834,270520,6,1,"['art pop', 'pop']",1,5.0
3yNZ5r3LKfdmjoS3gkhUCT,bad guy (with Justin Bieber),Billie Eilish,60,2019-07-11,"{62: 'art pop', 9: 'pop'}",0.67,0.453,0.68,135.055,-11.265,194840,0,1,"['art pop', 'pop']",1,3.4
0psS4i5YooJrXfDnGvWRLi,Lo Vas A Olvidar (with ROSALÍA),Billie Eilish,59,2021-01-21,"{62: 'art pop', 9: 'pop'}",0.343,0.243,0.032,135.154,-14.66,203464,4,0,"['art pop', 'pop']",1,4.6
4HOryCnbme0zBnF8LWij3f,Getting Older,Billie Eilish,70,2021-07-30,"{62: 'art pop', 9: 'pop'}",0.599,0.128,0.367,159.679,-17.261,244221,10,1,"['art pop', 'pop']",1,4.5
7bcy34fBT2ap1L4bfPsl9q,I Didn't Change My Number,Billie Eilish,71,2021-07-30,"{62: 'art pop', 9: 'pop'}",0.849,0.48,0.677,142.021,-5.835,158463,9,1,"['art pop', 'pop']",1,3.2
2KnuaZYoGzDoHiBTNYOTXG,Billie Bossa Nova,Billie Eilish,76,2021-07-30,"{62: 'art pop', 9: 'pop'}",0.895,0.389,0.549,110.023,-11.036,196731,7,0,"['art pop', 'pop']",1,2.8
0FfqyjhB6Kspvit1oOo7ax,GOLDWING,Billie Eilish,66,2021-07-30,"{62: 'art pop', 9: 'pop'}",0.654,0.303,0.168,160.095,-13.943,151537,5,0,"['art pop', 'pop']",1,3.6
4191RXFPa7Ge9XkA4cWlna,Lost Cause,Billie Eilish,69,2021-07-30,"{62: 'art pop', 9: 'pop'}",0.526,0.334,0.522,74.966,-8.491,212496,10,0,"['art pop', 'pop']",1,2.2
5XsAal7ZcWg1I5T4NcRjkv,Halley's Comet,Billie Eilish,75,2021-07-30,"{62: 'art pop', 9: 'pop'}",0.403,0.159,0.0381,72.38,-16.728,234761,1,0,"['art pop', 'pop']",1,3.6
5uSG6fUPRaehaV820zcpsK,OverHeated,Billie Eilish,64,2021-07-30,"{62: 'art pop', 9: 'pop'}",0.777,0.522,0.182,115.008,-12.496,214059,8,0,"['art pop', 'pop']",1,3.8
5jhBwnqzNNrENXnYrAdoCe,Everybody Dies,Billie Eilish,66,2021-07-30,"{62: 'art pop', 9: 'pop'}",0.275,0.155,0.0588,65.136,-17.285,206623,7,0,"['art pop', 'pop']",1,3.6
042Sl6Mn83JHyLEqdK7uI0,Your Power,Billie Eilish,72,2021-07-30,"{62: 'art pop', 9: 'pop'}",0.632,0.284,0.208,129.642,-14.025,245897,9,0,"['art pop', 'pop']",1,2.9
4ak9GGe6afmi2HbxEjvhIC,Male Fantasy,Billie Eilish,70,2021-07-30,"{62: 'art pop', 9: 'pop'}",0.687,0.288,0.308,110.927,-10.415,194887,2,1,"['art pop', 'pop']",1,3.5
2NbsBSshscKIPRG3kwBbfo,Never Felt So Alone,Labrinth,67,2023-04-07,"{22: 'indie poptimism', 9: 'pop'}",0.436,0.409,0.363,98.357,-4.438,160166,5,1,"['indie poptimism', 'pop']",1,2.8
0WFryfbNKPXVtVQlz5dZ8H,hotline (edit),Billie Eilish,79,2023-05-09,"{62: 'art pop', 9: 'pop'}",0.516,0.254,0.304,56.829,-16.027,60720,9,0,"['art pop', 'pop']",1,2.5
1CsMKhwEmNnmvHUuO5nryA,SKINNY,Billie Eilish,79,2024-05-17,"{62: 'art pop', 9: 'pop'}",0.251,0.252,0.0395,69.988,-14.478,219733,9,1,"['art pop', 'pop']",1,4.2
629DixmZGHc7ILtEntuiWE,LUNCH,Billie Eilish,86,2024-05-17,"{62: 'art pop', 9: 'pop'}",0.893,0.4,0.945,124.987,-7.981,179587,11,0,"['art pop', 'pop']",1,3.2
7BRD7x5pt8Lqa1eGYC4dzj,CHIHIRO,Billie Eilish,88,2024-05-17,"{62: 'art pop', 9: 'pop'}",0.7,0.425,0.521,110.015,-12.531,303440,7,1,"['art pop', 'pop']",1,2.5
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,97,2024-05-17,"{62: 'art pop', 9: 'pop'}",0.747,0.507,0.438,104.978,-10.171,210373,2,1,"['art pop', 'pop']",1,3.5
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,92,2024-05-17,"{62: 'art pop', 9: 'pop'}",0.467,0.247,0.126,148.101,-12.002,261467,6,0,"['art pop', 'pop']",1,2.7
6TGd66r0nlPaYm3KIoI7ET,THE GREATEST,Billie Eilish,82,2024-05-17,"{62: 'art pop', 9: 'pop'}",0.407,0.192,0.159,128.173,-10.99,293840,7,1,"['art pop', 'pop']",1,4.5
6fPan2saHdFaIHuTSatORv,L’AMOUR DE MA VIE,Billie Eilish,82,2024-05-17,"{62: 'art pop', 9: 'pop'}",0.467,0.392,0.313,145.104,-9.355,333987,9,1,"['art pop', 'pop']",1,2.2
1LLUoftvmTjVNBHZoQyveF,THE DINER,Billie Eilish,79,2024-05-17,"{62: 'art pop', 9: 'pop'}",0.857,0.386,0.661,125.017,-9.761,186347,1,1,"['art pop', 'pop']",1,2.1
7DpUoxGSdlDHfqCYj0otzU,BITTERSUITE,Billie Eilish,77,2024-05-17,"{62: 'art pop', 9: 'pop'}",0.521,0.254,0.153,125.021,-14.409,298440,9,0,"['art pop', 'pop']",1,4.1
2prqm9sPLj10B4Wg0wE5x9,BLUE,Billie Eilish,82,2024-05-17,"{62: 'art pop', 9: 'pop'}",0.349,0.337,0.0365,142.01,-10.671,343120,7,1,"['art pop', 'pop']",1,3.0
2Y6U158gVXfvqNWOLdis0R,L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT],Billie Eilish,67,2024-05-21,"{62: 'art pop', 9: 'pop'}",0.679,0.657,0.78,144.938,-6.995,271969,4,0,"['art pop', 'pop']",1,4.9
3WOhcATHxK2SLNeP5W3v1v,Guess featuring billie eilish,Charli xcx,85,2024-08-01,"{62: 'art pop', 92: 'candy pop', 167: 'metropopolis', 9: 'pop', 148: 'uk pop'}",0.776,0.667,0.618,130.019,-6.622,145219,7,1,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",1,2.8
2plbrEY59IikOBgBGLjaoe,Die With A Smile,Lady Gaga,100,2024-08-16,"{62: 'art pop', 8: 'dance pop', 9: 'pop'}",0.521,0.592,0.535,157.969,-7.777,251668,6,0,"['art pop', 'dance pop', 'pop']",1,3.4
