id,song_name,artist_name,popularity,release_date,genres,danceability,energy,valence,tempo,loudness,duration_ms,key,mode
6Ges5C2IE738iJh4HyQizQ,Ay Vamos,J Balvin,72,2014-09-12,"reggaeton, reggaeton colombiano, trap latino, urbano latino",0.718,0.711,0.92,173.916,-5.746,226413,8,0
4N9V7YYPoN4DoSnjjfHW1k,Ambiente,J Balvin,50,2018-04-13,"reggaeton, reggaeton colombiano, trap latino, urbano latino",0.789,0.736,0.782,81.016,-6.279,249253,2,0
5SLTjTDz1kKyszPTnoWzSX,Estilo de Vida,Justin Quiles,34,2019-05-31,"reggaeton, trap latino, urbano latino",0.716,0.744,0.775,169.94,-5.367,171040,9,0
48aHJHJyNBcuYIFGMrT5cQ,Tu Olor,Ozuna,42,2018-08-24,"puerto rican pop, reggaeton, trap latino, urbano latino",0.882,0.802,0.67,97.019,-4.298,193893,11,0
33b2wX9d0kxqxhi7lcsC1A,Unica,Ozuna,59,2018-08-24,"puerto rican pop, reggaeton, trap latino, urbano latino",0.653,0.859,0.706,174.038,-3.048,218387,0,1
5zSOVwaY3sVjnmLhuEfsuf,Tú Foto,Ozuna,71,2017-08-25,"puerto rican pop, reggaeton, trap latino, urbano latino",0.748,0.565,0.812,175.92,-5.895,193227,7,1
25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,J Balvin,75,2019-06-28,"reggaeton, reggaeton colombiano, trap latino, urbano latino",0.639,0.791,0.933,92.603,-4.443,222347,10,0
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,J Balvin,82,2019-06-28,"reggaeton, reggaeton colombiano, trap latino, urbano latino",0.756,0.646,0.429,176.088,-5.795,242573,7,1
69zr6o8aMzFOf2wOmzpzaB,Turismo,Justin Quiles,29,2019-05-31,"reggaeton, trap latino, urbano latino",0.531,0.39,0.693,88.403,-10.632,165283,3,0
2MVCUlL255hy9mT1lr1aZT,Girlfriend,Rels B,0,2017-07-27,"r&b en espanol, spanish hip hop, trap latino, urbano espanol, urbano latino",0.755,0.499,0.79,94.007,-11.922,203936,8,0
3Jg5nON0NCou25hp6zW6sw,Fugitivo,Maikel Delacalle,29,2019-07-11,"rap canario, trap latino, urbano espanol",0.612,0.657,0.149,172.0,-7.577,193000,4,0
7cw9HASLT9V2fvWerKHV32,Jaque Mate,Maikel Delacalle,46,2018-07-13,"rap canario, trap latino, urbano espanol",0.783,0.797,0.552,110.042,-5.229,222000,10,1
7EFbh1pnVhKg5LLP0ipdFi,Amor De Cine,Maikel Delacalle,43,2018-04-27,"rap canario, trap latino, urbano espanol",0.757,0.555,0.197,97.986,-8.434,217991,8,1
2xcaABUXHZ5WNc6TtmghbX,Condiciones,Maikel Delacalle,57,2017-06-16,"rap canario, trap latino, urbano espanol",0.811,0.532,0.569,140.01,-6.843,195429,9,0
2FuY90vcv3aqIyr1Rhfonw,Mi Nena,Maikel Delacalle,57,2016-10-08,"rap canario, trap latino, urbano espanol",0.695,0.615,0.747,83.917,-6.195,207856,11,0
7knLcYCOSaURD0d7HUULFM,COMO UN BEBÉ,J Balvin,66,2019-06-28,"reggaeton, reggaeton colombiano, trap latino, urbano latino",0.825,0.807,0.816,103.053,-5.753,218827,6,1
7ca2Td5BdpuTXKpSPS0exv,Orgullo,Justin Quiles,58,2014-01-16,"reggaeton, trap latino, urbano latino",0.718,0.91,0.738,83.914,-4.102,200986,1,1
0iQmZXv7e8EHcmJmHpZX3o,Eres Top,Ozuna,43,2019-11-29,"puerto rican pop, reggaeton, trap latino, urbano latino",0.823,0.622,0.602,100.022,-5.706,204853,11,1
0dDboLfmRNsTBscy4j3Rnl,Hasta Que Salga el Sol,Ozuna,47,2019-11-29,"puerto rican pop, reggaeton, trap latino, urbano latino",0.826,0.816,0.598,96.042,-4.608,188480,1,0
4f5Bw7pvjyCW5mEeyyoKve,Ganas,Maikel Delacalle,65,2016-01-09,"rap canario, trap latino, urbano espanol",0.803,0.588,0.457,120.027,-7.422,237047,5,0
3iQOfefMGDVDwo8dZoco8T,PORFA,Feid,57,2019-12-13,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",0.843,0.549,0.541,83.982,-8.018,233000,6,0
5OID5KbaYgouCMsLr6GwUP,Dos Locos,Justin Quiles,38,2015-03-09,"reggaeton, trap latino, urbano latino",0.59,0.81,0.499,92.968,-7.076,215171,0,0
0EOBfk69ObBvnr8t04y73h,Cadenas,Maikel Delacalle,20,2020-04-16,"rap canario, trap latino, urbano espanol",0.81,0.657,0.305,174.12,-3.274,170000,0,1
0T8iWCecuEJkSLBKRknjqt,Una Vez Más,Matt Hunter,33,2019-03-08,latin pop,0.623,0.635,0.516,189.965,-6.812,204333,0,1
7MmrcXVA7A5zZ2CbDuGHNa,A Mí,Rels B,79,2019-02-21,"r&b en espanol, spanish hip hop, trap latino, urbano espanol, urbano latino",0.846,0.548,0.516,94.925,-6.397,209680,1,1
47EiUVwUp4C9fGccaPuUCS,DÁKITI,Bad Bunny,74,2020-10-30,"reggaeton, trap latino, urbano latino",0.731,0.573,0.145,109.928,-10.059,205090,4,0
7nD2JPaxIKUdxd2UWgnaGL,Toda - Remix,Alex Rose,12,2018-06-01,"reggaeton, trap latino, urbano latino",0.512,0.451,0.368,80.04,-7.222,367680,5,0
6RbH4isVKIOg1OY1HvRqFc,LOYAL (feat. Drake and Bad Bunny) - Remix,PARTYNEXTDOOR,0,2020-02-07,"r&b, rap, urban contemporary",0.877,0.529,0.422,104.984,-6.235,281120,0,0
2mF0PCPV7TeV8XCXmueSKh,Ganas,Bryant Myers,0,2020-10-30,"reggaeton, reggaeton flow, trap latino, urbano latino",0.781,0.529,0.657,177.906,-9.135,256873,8,0
4bb23NWWwF57Xf8V5QXM8h,Tentación,Bryant Myers,0,2020-10-30,"reggaeton, reggaeton flow, trap latino, urbano latino",0.641,0.414,0.752,173.946,-11.025,195349,1,0
4mCf3vQf7z0Yseo0RxAi3V,Desperado,Rihanna,68,2016-01-28,"barbadian pop, pop, urban contemporary",0.68,0.609,0.325,94.35,-5.222,186467,0,0
3HQcsqRjRdruUjkbDSgmVF,Woo,Rihanna,72,2016-01-28,"barbadian pop, pop, urban contemporary",0.42,0.466,0.185,115.004,-5.298,235587,9,1
7BiELrM90hRxpozaIXbsLw,Sex With Me,Rihanna,70,2016-01-28,"barbadian pop, pop, urban contemporary",0.58,0.532,0.391,112.051,-5.668,206400,1,0
6t90Z9XkdsHD8xMxro6KRP,Consideration,Rihanna,67,2016-01-28,"barbadian pop, pop, urban contemporary",0.885,0.584,0.785,145.002,-2.102,161067,7,0
72TFWvU3wUYdUuxejTTIzt,Work,Rihanna,76,2016-01-28,"barbadian pop, pop, urban contemporary",0.723,0.534,0.551,91.974,-6.238,219320,11,1
6RtzmszGXs32TRhv5zTKNM,Same Ol’ Mistakes,Rihanna,61,2016-01-28,"barbadian pop, pop, urban contemporary",0.441,0.802,0.51,151.766,-5.417,397093,8,1
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,Rihanna,83,2016-01-28,"barbadian pop, pop, urban contemporary",0.509,0.637,0.379,172.007,-4.83,224000,4,0
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,Rihanna,76,2015-01-24,"barbadian pop, pop, urban contemporary",0.582,0.272,0.354,205.846,-5.662,188238,2,1
0GNI8K3VATWBABQFAzBAYe,Stay,Rihanna,73,2012-12-11,"barbadian pop, pop, urban contemporary",0.621,0.31,0.125,111.881,-10.164,240707,9,0
6O20JhBJPePEkBdrB5sqRx,Diamonds,Rihanna,74,2012-12-11,"barbadian pop, pop, urban contemporary",0.562,0.709,0.401,91.958,-4.92,225147,11,0
3t4HeVfURZ5DuqMWz0Cmqg,We Found Love,Rihanna,60,2012-07-18,"barbadian pop, pop, urban contemporary",0.735,0.766,0.6,127.975,-4.485,215227,1,1
6BZJSdeVicl1LEtWUQKP4o,Where Have You Been,Rihanna,54,2012-07-18,"barbadian pop, pop, urban contemporary",0.719,0.847,0.443,127.96,-6.34,242680,0,0
359ZGxnSOlMBMtWpvPI4Zb,S&M,Rihanna,35,2011-01-21,"barbadian pop, pop, urban contemporary",0.763,0.674,0.817,127.999,-4.98,243560,1,1
5FTCKvxzqy72ceS4Ujux4N,What's My Name?,Rihanna,65,2010-11-16,"barbadian pop, pop, urban contemporary",0.692,0.786,0.583,100.025,-2.959,263173,2,1
0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),Rihanna,70,2010-11-16,"barbadian pop, pop, urban contemporary",0.789,0.716,0.611,125.906,-4.241,235493,11,0
1Bx0zEdVjkFlV27iKaePug,Man Down,Rihanna,68,2010-11-16,"barbadian pop, pop, urban contemporary",0.47,0.904,0.557,155.789,-4.024,267000,0,0
2irJDnniX31d1ja0a13q4p,Complicated,Rihanna,41,2010-11-16,"barbadian pop, pop, urban contemporary",0.71,0.897,0.33,137.971,-3.802,257507,0,1
6M6lsQB4OhqL41eld29PeC,Love The Way You Lie (Part II) - Pt. 2,Rihanna,63,2010-11-16,"barbadian pop, pop, urban contemporary",0.469,0.833,0.402,166.526,-4.487,296227,10,1
0h3RDOFwmrwLEGIx5AtJdX,Rude Boy,Rihanna,11,2010-01-01,"barbadian pop, pop, urban contemporary",0.564,0.755,0.805,173.968,-4.503,223387,3,0
0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,Rihanna,79,2008-06-02,"barbadian pop, pop, urban contemporary",0.834,0.669,0.547,122.669,-5.582,267080,6,0
2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,79,2008-06-02,"barbadian pop, pop, urban contemporary",0.707,0.814,0.717,124.921,-4.509,238627,11,0
3sBmTwwsCwty2RNjOOvRVu,SOS,Rihanna,49,2006-04-10,"barbadian pop, pop, urban contemporary",0.677,0.671,0.508,137.033,-4.906,238920,7,1
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Rihanna,78,2005-08-29,"barbadian pop, pop, urban contemporary",0.779,0.64,0.499,99.017,-8.415,246960,7,1
0UHB9METy4VCXNgkcGqHqS,Kiss It Better,Rihanna,77,2016-01-28,"barbadian pop, pop, urban contemporary",0.616,0.806,0.876,95.028,-4.8,253080,3,0
42Ow7PS3YtCWplolUUigDo,Right Now,Rihanna,56,2012-12-11,"barbadian pop, pop, urban contemporary",0.668,0.639,0.26,130.007,-5.208,181627,3,0
5r67bGhYXZNqk2m2Wupfmu,Pour It Up,Rihanna,68,2012-12-11,"barbadian pop, pop, urban contemporary",0.785,0.478,0.39,134.003,-8.735,161200,2,1
0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,Rihanna,73,2015-03-26,"barbadian pop, pop, urban contemporary",0.781,0.728,0.395,102.99,-4.981,219306,1,1
1ZHYJ2Wwgxes4m8Ba88PeK,Monster,Kanye West,68,2010-11-22,"chicago rap, hip hop, rap",0.628,0.692,0.0963,124.887,-5.64,378893,2,1
3hsmbFKT5Cujb5GQjqEU39,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown,69,2011-03-22,"r&b, rap",0.767,0.677,0.538,146.155,-6.128,222587,11,0
3y9cCbnBn0zjkJa2YkOj70,Black Barbies,Nicki Minaj,58,2016-11-30,"hip pop, pop, queens hip hop, rap",0.809,0.588,0.249,146.024,-5.167,254080,0,1
5fyIGoaaKelzdyW8ELhYJZ,Feeling Myself,Nicki Minaj,55,2014-12-15,"hip pop, pop, queens hip hop, rap",0.607,0.703,0.494,101.64,-5.459,237840,2,1
2jSwKQBouf0brIcxGfA9CZ,Super Bass,Nicki Minaj,0,2010-01-01,"hip pop, pop, queens hip hop, rap",0.72,0.861,0.669,126.991,-4.339,200013,11,1
6EtKlIQmGPB9SX8UjDJG5s,Formula,Labrinth,77,2019-10-04,"indie poptimism, pop",0.574,0.664,0.226,144.654,-6.068,91870,11,1
10hMM5nsZQf66ldBlgWBfG,All For Us - from the HBO Original Series Euphoria,Labrinth,66,2019-08-04,"indie poptimism, pop",0.348,0.652,0.172,70.956,-7.145,192987,3,1
6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,Labrinth,73,2019-10-04,"indie poptimism, pop",0.316,0.63,0.313,89.643,-5.963,153294,5,1
6potEImiklXkwD9qFzpu15,Forever,Labrinth,66,2019-10-04,"indie poptimism, pop",0.563,0.459,0.197,79.983,-7.781,202536,4,0
1ZdhOMWyFR8Iv9eylMGYg2,Mount Everest,Labrinth,78,2019-11-22,"indie poptimism, pop",0.494,0.428,0.44,87.724,-7.239,157497,0,0
3UCYp1hyLw59Gw9dnyg7ck,"Yeh I Fuckin' Did It - From ""Euphoria"" An HBO Original Series",Labrinth,49,2022-02-06,"indie poptimism, pop",0.765,0.747,0.761,163.996,-8.402,131720,1,1
2t16D9V5FmmRAJjsSpwvZf,When I R.I.P.,Labrinth,64,2019-10-04,"indie poptimism, pop",0.417,0.551,0.444,87.614,-6.456,174568,8,0
4iddJAOsc6U0hJ3krSJAKn,Nate Growing Up,Labrinth,54,2019-10-04,"indie poptimism, pop",0.507,0.441,0.249,79.016,-11.165,153890,7,1
0Z2J91b2iTGLVTZC4fKgxf,Hit 'Em Up - Single Version,2Pac,80,1998-01-01,"g funk, gangster rap, hip hop, rap, west coast rap",0.916,0.844,0.586,95.19,-3.967,312627,7,1
6Tsu3OsuMz4KEGKbOYd6A0,Hypnotize - 2007 Remaster,The Notorious B.I.G.,68,2007-03-02,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap",0.895,0.694,0.632,93.944,-4.384,230000,9,1
096eU6V7NOWbfgIz7r153d,WTF Are We Talking For,Labrinth,51,2019-10-04,"indie poptimism, pop",0.812,0.712,0.324,136.436,-7.878,171050,4,1
6LtHYDgYHRCHoKK3snfr2w,I’m Tired (with Zendaya) - Bonus Track,Labrinth,59,2022-02-28,"indie poptimism, pop",0.375,0.133,0.192,131.721,-10.624,187944,0,0
1zZ7vl1amOLI4GE5oUn0YB,BAGDAD - Cap.7: Liturgia,ROSALÍA,57,2018-11-02,"pop, r&b en espanol",0.707,0.36,0.358,80.055,-8.89,182657,0,0
3HgvO4B5LLmdPOT2d8cSZd,Mónaco,LAGOS,77,2021-05-28,pop venezolano,0.699,0.654,0.319,100.037,-6.264,192313,11,1
0DfRIdHGNm3JfPGjPqg6GJ,Downtown,Godford,47,2020-09-25,stutter house,0.755,0.341,0.0357,123.992,-10.817,267912,2,1
1GO5INaTsHxBZ77Mlk755E,Perspectives,orbit,0,2020-02-20,stutter house,0.626,0.293,0.339,77.994,-12.406,223000,9,0
0PoMoPqIJxe6H0rDMnpGP8,Honey,070 Shake,54,2016-08-16,new jersey rap,0.696,0.667,0.287,121.932,-7.665,398106,0,0
2aJDlirz6v2a4HREki98cP,Glue,BICEP,70,2017-09-01,"ambient house, electronica",0.853,0.798,0.42,129.983,-7.995,269150,4,0
3kxkjirben9RVm9NqYa6rm,Black Out Days - Future Islands Remix,Phantogram,66,2017-09-01,"indietronica, metropopolis, neo-synthpop",0.477,0.483,0.123,170.026,-9.413,248347,4,0
3sNVsP50132BTNlImLx70i,Bound 2,Kanye West,80,2013-06-18,"chicago rap, hip hop, rap",0.367,0.665,0.31,148.913,-2.821,229147,1,1
2TH65lNHgvLxCKXM3apjxI,Callaita,Bad Bunny,72,2019-05-31,"reggaeton, trap latino, urbano latino",0.61,0.624,0.244,176.169,-4.773,250534,2,1
3GaGWoU1KfVqgl7vnRHP55,Demasiadas Mujeres,C. Tangana,70,2021-02-26,urbano espanol,0.658,0.453,0.358,126.043,-7.378,153960,9,0
3aQz0z86zrKjd1mcZlonxE,Infinity 2008 - Klaas Vocal Edit,Guru Josh Project,73,2008-05-07,"acid house, pop house",0.498,0.862,0.469,128.036,-6.02,192294,7,0
51ODNNDZm21HU7wI7cccRr,Latch,Disclosure,78,2013-06-03,"edm, house, indietronica, uk dance",0.503,0.726,0.529,121.981,-5.456,255632,1,1
4kpxST4KeexaqjgiSqwLgM,Gimme Gimme Gimme (a man after midnight),Syzz,0,2020-02-27,sky room,0.593,0.897,0.38,123.119,-1.85,152683,10,1
2GYHyAoLWpkxLVa4oYTVko,Alors on danse - Radio Edit,Stromae,75,2010-01-01,"belgian pop, g-house",0.79,0.593,0.72,119.958,-9.204,206067,1,0
3kdlVcMVsSkbsUy8eQcBjI,Let Go,Ark Patrol,1,2016-04-14,vapor twitch,0.47,0.436,0.0389,81.972,-10.228,248056,0,1
03phgTLtYBU6KCGuf7rSOs,Awake,orbit,0,2020-02-20,stutter house,0.586,0.609,0.215,99.949,-8.785,192248,1,0
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,80,2017-03-18,"canadian hip hop, canadian pop, hip hop, pop rap, rap",0.809,0.463,0.364,111.98,-11.377,298941,11,1
6OufwUcCqo81guU2jAlDVP,Love Tonight (Edit),Shouse,67,2017-12-14,aussietronica,0.727,0.681,0.448,123.028,-7.114,241970,5,0
6GyFP1nfCDB8lbD2bG0Hq9,Midnight City,M83,77,2011-10-17,"french shoegaze, french synthpop, indietronica, metropopolis, neo-synthpop",0.507,0.729,0.272,105.013,-5.399,243960,11,0
3zEN0ii6s4DHHBpnTp3RP7,We Are The People,Empire Of The Sun,76,2008-10-03,"australian dance, australian electropop, dance rock, indietronica, neo-synthpop",0.675,0.781,0.534,122.989,-5.404,267373,4,0
5otdjL2CJnNLbY3WqHJzMD,Shake It,INNDRIVE,3,2020-02-14,,0.725,0.988,0.333,126.036,-5.201,167619,7,1
31I3Rt1bPa2LrE74DdNizO,Flashing Lights,Kanye West,2,2007-09-11,"chicago rap, hip hop, rap",0.639,0.628,0.43,90.482,-7.578,237507,6,0
2nNrKyHU5JnQ8YkrmH0UgG,Little Taste of Heaven,Leach,47,2015-05-15,,0.464,0.613,0.277,79.975,-9.82,236230,10,0
1snNAXmmPXCn0dkF9DaPWw,You & Me - Flume Remix,Disclosure,60,2013-06-11,"edm, house, indietronica, uk dance",0.593,0.392,0.25,75.065,-6.872,282813,10,0
3vv9phIu6Y1vX3jcqaGz5Z,Roses,The Chainsmokers,71,2015-06-16,pop,0.713,0.802,0.343,100.001,-7.055,226739,4,1
5H95n43z0KFcXGCEc0ewe1,Pieces,AVAION,61,2019-11-15,,0.7,0.271,0.198,120.015,-13.316,196413,4,1
52NmkyHsGsHGb1UX8fTkMg,I'm In It,Kanye West,55,2013-06-18,"chicago rap, hip hop, rap",0.485,0.604,0.45,170.337,-4.591,234853,1,1
0kxRGvE7xfb2YAM0EPMem4,Les filles désir,Vendredi sur Mer,41,2017-11-24,"french indie pop, french indietronica",0.582,0.548,0.38,80.038,-8.018,196813,3,0
7sOfmPd18RWp3FoCzpa7Kw,Soliá,Bad Bunny,69,2020-02-29,"reggaeton, trap latino, urbano latino",0.71,0.81,0.184,92.041,-5.507,159282,2,1
5GXeNbxOEbd7sKrbsVLVVx,Innerbloom,RÜFÜS DU SOL,1,2016-01-22,"australian electropop, indietronica",0.729,0.72,0.0389,122.011,-6.692,578041,3,1
14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),Tove Lo,72,2014-01-01,"dance pop, metropopolis, pop, swedish electropop, swedish pop, swedish synthpop",0.729,0.65,0.347,110.02,-3.539,209160,5,1
260V7huyJrXnyYe0dFv2Fa,Canopée,Polo & Pan,63,2017-05-19,"dark disco, electro-pop francais, french indietronica",0.704,0.692,0.369,96.005,-6.558,276293,5,0
2E3SyNVq2BskKh4rENQ9zC,Deep Inside,LOthief,31,2017-05-31,brazilian edm,0.937,0.56,0.539,123.032,-5.786,299120,1,1
722tgOgdIbNe3BEyLnejw4,Black Skinhead,Kanye West,71,2013-06-18,"chicago rap, hip hop, rap",0.766,0.809,0.325,130.127,-6.123,188013,1,1
1cQCdozRmaErXowT6iDQML,TROJAN HORSE,SEBASTIAN PAUL,53,2018-07-20,,0.651,0.726,0.657,89.305,-7.583,266394,8,1
1X8YgRhzbdXb1vZNLUTn9g,WHY AM I STILL IN LA (feat. Shlohmo & D33J),Joji,2,2018-10-26,viral pop,0.44,0.242,0.0446,124.968,-12.307,199709,0,1
2cdCC1aCXbvz9tXFOR6CxR,Numb,Elderbrook,58,2020-09-18,uk dance,0.77,0.482,0.19,120.006,-9.796,230040,0,0
6HPSzboswlKS4Juf6UvyPA,Rivolta,Polo & Pan,43,2014-09-21,"dark disco, electro-pop francais, french indietronica",0.553,0.511,0.466,92.887,-10.079,311576,0,1
5yFZp45S2FHiSFa6dGqm4y,Quirk,Flume,0,2016-11-25,"australian dance, australian electropop, australian indie, downtempo, edm, indietronica",0.471,0.472,0.419,80.257,-9.794,216064,6,0
0PHWXLXOQXGlyUGq7woVFZ,Sundream,RÜFÜS DU SOL,61,2013,"australian electropop, indietronica",0.681,0.712,0.246,121.996,-7.58,275493,5,0
4vCAzANUWDE24URV6wQ4ra,Otra Noche en Miami,Bad Bunny,73,2018-12-23,"reggaeton, trap latino, urbano latino",0.513,0.647,0.278,88.811,-8.843,233128,1,1
3DK6m7It6Pw857FcQftMds,Runaway,Kanye West,81,2010-11-22,"chicago rap, hip hop, rap",0.374,0.568,0.111,84.733,-3.825,547733,1,0
0y6gmJdgwbpXJ9J4Zp5Qrh,See You in the Other Side,Pyramid,47,2011-03-28,new french touch,0.559,0.701,0.0757,130.019,-9.843,332000,5,0
5T4lERmPqhO2ukZoGJ5sSr,Sicko Drop,KVSH,60,2021-03-12,"brazilian edm, trance brasileiro",0.843,0.713,0.298,123.983,-5.487,147976,0,1
19a3JfW8BQwqHWUMbcqSx8,Famous,Kanye West,70,2016-06-10,"chicago rap, hip hop, rap",0.465,0.735,0.409,173.935,-3.715,196040,6,1
0KzAbK6nItSqNh8q70tb0K,Where Is My Mind?,Pixies,72,1997-10-06,"alternative rock, boston rock, permanent wave, rock",0.513,0.442,0.243,81.201,-13.529,229227,4,1
3e5bjd7JwTpx3tIwSOwa37,Time,WHIPPED CREAM,27,2019-03-22,"canadian electronic, electra",0.366,0.67,0.131,149.894,-7.055,267000,4,0
4T2zre0jqstNJ5Gt0WG9lz,Not My Responsibility,Billie Eilish,67,2021-07-30,"art pop, pop",0.468,0.13,0.0362,115.039,-18.031,227680,1,1
48hpDiomq25LOQGAiVbq77,Love to Hate You,Erasure,47,1991-10-11,"new romantic, new wave, new wave pop, synthpop",0.62,0.72,0.853,119.964,-11.575,236067,6,0
2YG3fktEoHQAUlXP9VtmRN,Like Water (feat. Mohna),Christian Löffler,39,2019-04-05,"electronica, hamburg electronic, organic electronic, pop ambient",0.583,0.48,0.0389,109.999,-13.496,217581,0,0
1hfXEt0qaThloi9sd6z2gZ,Lüky Charm,Pol Granch,39,2021-06-10,spanish pop,0.632,0.531,0.437,89.982,-6.192,200000,7,0
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,84,2017-07-14,"hip hop, pop rap, rap, southern hip hop, trap",0.726,0.769,0.733,97.985,-5.043,233902,6,1
6xPfr99nsLrhed1BHJJoGw,Distance,Apashe,48,2020-04-08,bass trap,0.609,0.639,0.207,145.947,-2.912,219452,7,0
2W3EgJst61RLZtPPm3EQim,TERRITORY,The Blaze,65,2017-04-07,new french touch,0.563,0.44,0.213,120.009,-11.943,276373,9,0
3tepqJMoG9KZ2oyPHC2CfF,Colossal,TR/ST,32,2019-04-19,"canadian electropop, dark synthpop, grave wave, neo-synthpop",0.632,0.646,0.167,123.97,-12.258,310120,0,1
39JRmdKFka1Oe09FoOCPI4,Selah,Kanye West,60,2019-10-25,"chicago rap, hip hop, rap",0.482,0.618,0.146,90.076,-5.673,164620,9,0
2usrT8QIbIk9y0NEtQwS4j,Intro,The xx,70,2009-08-16,"downtempo, dream pop, indietronica",0.617,0.778,0.152,100.363,-8.872,127920,9,0
1dPNJDYuW9QAtkOpK3eBvO,God Breathed,Kanye West,0,2021-08-29,"chicago rap, hip hop, rap",0.325,0.311,0.0789,92.744,-7.481,333462,10,1
5oyfcSL66oAb1kuIopEPyB,Hostyl,Malaa,5,2017-08-15,"bass house, brostep, edm, electro house, electronic trap, house",0.87,0.872,0.266,123.993,-2.245,217187,6,1
48gdiaMwnJaYvAfHYOW4HS,Strung,UNDERHER,16,2019-01-11,canadian electronic,0.394,0.452,0.0545,119.971,-13.772,280000,9,0
4cTIFTmacy3vyi5A5F3YeD,Along Came Polly - Original Mix,Rebūke,1,2018-12-07,irish electronic,0.825,0.595,0.0781,124.003,-9.393,389039,0,1
7f1w2rZoIf7g56McEUTh5W,Jail pt 2,Kanye West,0,2021-08-29,"chicago rap, hip hop, rap",0.7,0.572,0.686,109.985,-6.459,297000,4,1
1FCvuPVt67WTBmDHR3nufc,EVERYDAY ANYONE,N O M I N A L,0,2019-01-15,mexican tech house,0.838,0.48,0.208,114.99,-12.537,230609,8,1
6IZvVAP7VPPnsGX6bvgkqg,PRIDE.,Kendrick Lamar,82,2017-04-14,"conscious hip hop, hip hop, rap, west coast rap",0.665,0.535,0.37,138.842,-7.056,275253,4,0
3DgjbN7e2gppallutVbat6,Out Of Touch,CUT_,52,2019-02-22,indie electropop,0.725,0.6,0.484,125.007,-10.994,241920,0,0
3o5siWAneXnggeSceAllqO,SIN (DEMO),Labrinth,36,2019-04-05,"indie poptimism, pop",0.576,0.296,0.111,75.922,-10.013,172218,6,0
41QaOln9qjWg6dTENPmujr,Alive - Solomun Remix,RÜFÜS DU SOL,37,2021-07-29,"australian electropop, indietronica",0.721,0.758,0.115,121.996,-9.088,534954,10,0
0aw4Dcu2XxEuLtXaepPTEA,La Niña del Volcán (Polocorp Remix),YoSoyMatt,56,2019-04-02,nuevo folklore mexicano,0.732,0.629,0.542,107.0,-8.461,324556,9,0
0VH9sKPtKbkxllpqyYmJ7E,Sky Is Crying,ZHU,37,2021-03-26,"edm, electro house",0.441,0.725,0.0646,118.048,-6.856,264676,9,0
4UG2Fm0E98LhE2dlNxiAXx,this is what falling in love feels like,JVKE,2,2021-09-03,"modern indie pop, pov: indie, singer-songwriter pop",0.424,0.438,0.325,128.983,-5.53,120308,11,1
2Rd4eJ4KwXQQn2sMSToyUM,Moon,Kanye West,1,2021-08-29,"chicago rap, hip hop, rap",0.319,0.236,0.254,162.351,-9.644,156091,5,1
1nULBrlzWatdcjA2ZctIMv,Labios Rotos - En Vivo Desde México / 2010,Zoé,73,2011-01-01,"latin alternative, latin rock, mexican rock, morelos indie, rock en espanol",0.579,0.758,0.288,109.054,-7.08,243040,11,1
0gwNGHcBRYtF7mvgUczVo1,Return to Oz - ARTBAT Remix,Monolink,58,2019-08-09,"deep euro house, livetronica",0.854,0.93,0.192,123.998,-7.528,480000,2,1
0RbW8kWozrVSIGb4V13o0o,Hurricane,Kanye West,32,2021-08-29,"chicago rap, hip hop, rap",0.587,0.561,0.351,80.009,-6.569,243187,0,1
44CZRkOxv7UItaAUmh8PgN,Doses & Mimosas,Cherub,67,2014,,0.775,0.655,0.346,114.503,-7.333,323253,5,1
0Zm7NKJgoKY6ZWwtoEUILK,Praise God,Kanye West,1,2021-08-29,"chicago rap, hip hop, rap",0.798,0.545,0.212,118.029,-6.466,226653,1,1
2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,77,2013-04-19,"electro, filter house, rock",0.794,0.811,0.862,116.047,-8.966,248413,6,0
78iVPIyFgGjQ0g0TmDWYtQ,Tongue,Maribou State,1,2013-01-01,"electronica, future garage, indie soul",0.569,0.521,0.143,115.055,-10.183,304826,10,0
48u9RnCj95NBKxKDR8z9Xj,Machine,INNDRIVE,42,2020-10-02,,0.884,0.823,0.886,124.986,-7.037,157440,7,1
24BYTj1tb5ovZcnIbtdTYD,Test & Recognise - Flume Re-work,Seekae,3,2014-08-14,ambient idm,0.544,0.579,0.294,109.769,-8.52,303661,8,1
